gene	sample	impact	mutations	dnds	pvalue	lower	upper	flagged	flag_reason
RBM10--zf_RanBP	CallerDeepumicaller	truncating	14	22.175097656250045	0.0	12.170094011425997	37.190966796875045	False	
RBM10--zf_RanBP	CallerDeepumicaller	nonsynonymous_splice	16	4.781054687500007	8.34465e-07	2.7758372449874917	7.632006835937506	False	
NOTCH2--exon_6_ENST00000256646_ENSE00003741888	CallerDeepumicaller	missense	27	10.04375000000002	0.0	6.6356800079345835	14.54204101562502	False	
NOTCH2--exon_6_ENST00000256646_ENSE00003741888	CallerDeepumicaller	nonsense	3	17.900000000000038	0.0006777644	4.392416687011728	47.682714843750034	False	
NOTCH2--exon_6_ENST00000256646_ENSE00003741888	CallerDeepumicaller	truncating	3	17.900000000000038	0.0006777644	4.392416687011728	47.682714843750034	False	
NOTCH2--exon_6_ENST00000256646_ENSE00003741888	CallerDeepumicaller	nonsynonymous_splice	30	10.562500000000021	0.0	7.1270120239257935	15.055908203125021	False	
KMT2D--exon_33_ENST00000301067_ENSE00001272789	CallerDeepumicaller	missense	2	0.9101562499999998	0.8925234	0.15152847290039062	2.830322265625	False	
KMT2D--exon_33_ENST00000301067_ENSE00001272789	CallerDeepumicaller	nonsense	9	24.512500000000045	0.0	11.35721183776858	46.717700195312545	False	
KMT2D--exon_33_ENST00000301067_ENSE00001272789	CallerDeepumicaller	truncating	9	24.512500000000045	0.0	11.35721183776858	46.717700195312545	False	
KMT2D--exon_33_ENST00000301067_ENSE00001272789	CallerDeepumicaller	nonsynonymous_splice	11	4.23750076293946	0.00012737513	2.1774198247492347	7.36494216918946	False	
RB1--exon_27_ENST00000267163_ENSE00001241067	CallerDeepumicaller	missense	2	0.6046890258789058	0.44066763	0.10059715628623955	1.8852066040039057	False	
RB1--exon_27_ENST00000267163_ENSE00001241067	CallerDeepumicaller	nonsynonymous_splice	2	0.49023437499999956	0.25692552	0.08128479003906244	1.5290527343749996	False	
KMT2D--exon_50_ENST00000301067_ENSE00001272985	CallerDeepumicaller	missense	8	0.8703124999999999	0.6921881	0.39394805908203123	1.6436279296874998	False	
KMT2D--exon_50_ENST00000301067_ENSE00001272985	CallerDeepumicaller	nonsense	2	2.1734863281250023	0.3357635	0.35649585723876986	6.962304687500002	False	
KMT2D--exon_50_ENST00000301067_ENSE00001272985	CallerDeepumicaller	truncating	2	2.1734863281250023	0.3357635	0.35649585723876986	6.962304687500002	False	
KMT2D--exon_50_ENST00000301067_ENSE00001272985	CallerDeepumicaller	nonsynonymous_splice	10	0.995306396484375	0.9870558	0.4939932787418365	1.7722839355468754	False	
KMT2D--exon_4_ENST00000301067_ENSE00001114175	CallerDeepumicaller	missense	5	0.8734374999999999	0.7576729	0.3118658447265625	1.8939453124999996	False	
KMT2D--exon_4_ENST00000301067_ENSE00001114175	CallerDeepumicaller	nonsense	6	15.86406250000003	3.6358833e-06	6.140095577240002	33.58134765625003	False	
KMT2D--exon_4_ENST00000301067_ENSE00001114175	CallerDeepumicaller	truncating	6	15.86406250000003	3.6358833e-06	6.140095577240002	33.58134765625003	False	
KMT2D--exon_4_ENST00000301067_ENSE00001114175	CallerDeepumicaller	nonsynonymous_splice	11	1.80078115463257	0.07926738	0.927250698832796	3.1221922874450705	False	
RBM10--exon_8_ENST00000377604_ENSE00001325340	CallerDeepumicaller	missense	2	0.7453124999999998	0.6623833	0.12345642089843747	2.3181884765625	False	
RBM10--exon_8_ENST00000377604_ENSE00001325340	CallerDeepumicaller	nonsense	11	26.850024414062553	0.0	13.38741939485076	48.82207031250005	False	
RBM10--exon_8_ENST00000377604_ENSE00001325340	CallerDeepumicaller	truncating	11	26.850024414062553	0.0	13.38741939485076	48.82207031250005	False	
RBM10--exon_8_ENST00000377604_ENSE00001325340	CallerDeepumicaller	nonsynonymous_splice	13	4.200390625000006	3.46303e-05	2.2862742042541537	7.025097656250006	False	
EP300--exon_15_ENST00000263253_ENSE00000880436	CallerDeepumicaller	missense	3	1.062890625	0.91835463	0.2634546279907227	2.7737060546874996	False	
EP300--exon_15_ENST00000263253_ENSE00000880436	CallerDeepumicaller	nonsense	2	3.774999618530279	0.12671548	0.6185033563151964	12.136205673217779	False	
EP300--exon_15_ENST00000263253_ENSE00000880436	CallerDeepumicaller	truncating	2	3.774999618530279	0.12671548	0.6185033563151964	12.136205673217779	False	
EP300--exon_15_ENST00000263253_ENSE00000880436	CallerDeepumicaller	nonsynonymous_splice	5	1.4902313232421889	0.40677404	0.5311165937781339	3.238888549804689	False	
RBM10--exon_13_ENST00000377604_ENSE00003476584	CallerDeepumicaller	missense	1	0.5113281249999995	0.45066327	0.029583129882812483	2.2593749999999995	False	
RBM10--exon_13_ENST00000377604_ENSE00003476584	CallerDeepumicaller	nonsense	18	73.15000000000012	0.0	42.44528427124031	118.97519531250012	False	
RBM10--exon_13_ENST00000377604_ENSE00003476584	CallerDeepumicaller	truncating	18	73.15000000000012	0.0	42.44528427124031	118.97519531250012	False	
RBM10--exon_13_ENST00000377604_ENSE00003476584	CallerDeepumicaller	nonsynonymous_splice	19	8.298437500000015	0.0	5.047613563537606	12.800390625000015	False	
CREBBP--exon_31_ENST00000262367_ENSE00001292463	CallerDeepumicaller	missense	14	2.387500000000003	0.004851997	1.3351544189453142	3.903002929687503	False	
CREBBP--exon_31_ENST00000262367_ENSE00001292463	CallerDeepumicaller	nonsynonymous_splice	14	2.067185974121096	0.016641855	1.1551132863760007	3.387986755371096	False	
KMT2D--zf_HC5HC2H	CallerDeepumicaller	missense	11	4.637500000000007	5.4717064e-05	2.3898410034179727	8.034716796875006	False	
KMT2D--zf_HC5HC2H	CallerDeepumicaller	nonsense	6	18.48125000000004	1.3709068e-06	7.19883823394777	38.74980468750004	False	
KMT2D--zf_HC5HC2H	CallerDeepumicaller	essential_splice	4	64.72500000000011	4.7683716e-07	19.823636398315465	154.3185058593751	False	
KMT2D--zf_HC5HC2H	CallerDeepumicaller	truncating	10	26.08671875000005	0.0	12.796091313362146	47.245776367187545	False	
KMT2D--zf_HC5HC2H	CallerDeepumicaller	nonsynonymous_splice	21	7.624609375000015	0.0	4.75797664642335	11.532080078125015	False	
ARID1A--exon_20_ENST00000324856_ENSE00001883917	CallerDeepumicaller	missense	59	2.167578125000003	4.172325e-07	1.6376651382446312	2.815771484375003	False	
ARID1A--exon_20_ENST00000324856_ENSE00001883917	CallerDeepumicaller	nonsense	92	32.931250000000055	0.0	25.068146877288854	42.997167968750055	False	
ARID1A--exon_20_ENST00000324856_ENSE00001883917	CallerDeepumicaller	truncating	92	32.931250000000055	0.0	25.068146877288854	42.997167968750055	False	
ARID1A--exon_20_ENST00000324856_ENSE00001883917	CallerDeepumicaller	nonsynonymous_splice	151	4.7671875000000075	0.0	3.9605794143676816	5.7040771484375075	False	
KMT2D--exon_45_ENST00000301067_ENSE00001273030	CallerDeepumicaller	missense	10	3.7902343750000056	0.0006238818	1.880736103057864	6.751049804687506	False	
KMT2D--exon_45_ENST00000301067_ENSE00001273030	CallerDeepumicaller	nonsense	4	18.593774414062544	7.992983e-05	5.633111673444524	45.255151367187544	False	
KMT2D--exon_45_ENST00000301067_ENSE00001273030	CallerDeepumicaller	truncating	4	18.593774414062544	7.992983e-05	5.633111673444524	45.255151367187544	False	
KMT2D--exon_45_ENST00000301067_ENSE00001273030	CallerDeepumicaller	nonsynonymous_splice	14	4.9234375000000075	2.9802322e-06	2.7420199966430703	8.105810546875007	False	
NOTCH2--exon_15_ENST00000256646_ENSE00000913335	CallerDeepumicaller	missense	4	0.7068389892578122	0.467036	0.21823508858680715	1.662649536132812	False	
NOTCH2--exon_15_ENST00000256646_ENSE00000913335	CallerDeepumicaller	nonsynonymous_splice	4	0.6480468749999997	0.35569304	0.20004325866699207	1.5239013671874995	False	
ARID1A--exon_14_ENST00000324856_ENSE00001227767	CallerDeepumicaller	missense	3	0.4266662597656245	0.089961946	0.10602855205535877	1.1188049316406243	False	
ARID1A--exon_14_ENST00000324856_ENSE00001227767	CallerDeepumicaller	nonsense	4	8.453125000000018	0.001770556	2.552625656127935	20.704101562500018	False	
ARID1A--exon_14_ENST00000324856_ENSE00001227767	CallerDeepumicaller	truncating	4	8.453125000000018	0.001770556	2.552625656127935	20.704101562500018	False	
ARID1A--exon_14_ENST00000324856_ENSE00001227767	CallerDeepumicaller	nonsynonymous_splice	7	0.9240234374999998	0.83580565	0.3938184356689452	1.8169677734374998	False	
ARID1A--BAF250_C	CallerDeepumicaller	missense	45	2.6921875000000037	0.0	1.9581220245361353	3.6071044921875037	False	
ARID1A--BAF250_C	CallerDeepumicaller	nonsense	41	23.09921875000005	0.0	15.964165372848544	32.70615234375005	False	
ARID1A--BAF250_C	CallerDeepumicaller	truncating	41	23.09921875000005	0.0	15.964165372848544	32.70615234375005	False	
ARID1A--BAF250_C	CallerDeepumicaller	nonsynonymous_splice	86	4.518554687500008	0.0	3.570283236503607	5.650146484375007	False	
KMT2D--zf_HC5HC2H_2	CallerDeepumicaller	missense	34	3.6578109741210993	0.0	2.5267758332192938	5.1177719116211	False	
KMT2D--zf_HC5HC2H_2	CallerDeepumicaller	nonsense	5	7.518750000000015	0.00079518557	2.6387957763671923	16.757641601562515	False	
KMT2D--zf_HC5HC2H_2	CallerDeepumicaller	truncating	5	7.518750000000015	0.00079518557	2.6387957763671923	16.757641601562515	False	
KMT2D--zf_HC5HC2H_2	CallerDeepumicaller	nonsynonymous_splice	39	3.9063476562500066	0.0	2.764839553833012	5.357763671875006	False	
NOTCH2--exon_24_ENST00000256646_ENSE00000913344	CallerDeepumicaller	missense	3	0.5218749999999996	0.21052969	0.12997070312499992	1.3641601562499996	False	
NOTCH2--exon_24_ENST00000256646_ENSE00000913344	CallerDeepumicaller	nonsynonymous_splice	3	0.5062255859374996	0.1868611	0.12630287170410148	1.3222656249999996	False	
KMT2D--exon_48_ENST00000301067_ENSE00001273006	CallerDeepumicaller	missense	1	0.17197189331054613	0.013971508	0.17197189331054613	0.7609611511230462	False	
KMT2D--exon_48_ENST00000301067_ENSE00001273006	CallerDeepumicaller	nonsense	2	3.475000000000005	0.1476903	0.5691711425781258	11.157495117187505	False	
KMT2D--exon_48_ENST00000301067_ENSE00001273006	CallerDeepumicaller	truncating	2	3.475000000000005	0.1476903	0.5691711425781258	11.157495117187505	False	
KMT2D--exon_48_ENST00000301067_ENSE00001273006	CallerDeepumicaller	nonsynonymous_splice	3	0.4706787109374996	0.13847518	0.11707180976867668	1.2287353515624995	False	
ARID1A--exon_2_ENST00000324856_ENSE00003471930	CallerDeepumicaller	missense	9	0.9876953125000001	0.971187	0.4711590194702149	1.8043457031249996	False	
ARID1A--exon_2_ENST00000324856_ENSE00003471930	CallerDeepumicaller	nonsense	23	14.203125000000028	0.0	8.509069175720231	22.79016113281253	False	
ARID1A--exon_2_ENST00000324856_ENSE00003471930	CallerDeepumicaller	truncating	23	14.203125000000028	0.0	8.509069175720231	22.79016113281253	False	
ARID1A--exon_2_ENST00000324856_ENSE00003471930	CallerDeepumicaller	nonsynonymous_splice	32	2.879687500000004	7.748604e-07	1.9590895080566433	4.082080078125005	False	
STAG2	CallerDeepumicaller	missense	50	3.811718750000006	0.0	2.8000308990478557	5.072705078125006	False	
STAG2	CallerDeepumicaller	nonsense	27	17.45625000000004	0.0	11.28074176788333	25.96760253906254	False	
STAG2	CallerDeepumicaller	essential_splice	23	35.81250000000007	0.0	22.654797172546434	53.85327148437507	False	
STAG2	CallerDeepumicaller	truncating	50	23.612500000000043	0.0	17.203349456787144	31.73566894531254	False	
STAG2	CallerDeepumicaller	nonsynonymous_splice	100	6.575000000000012	0.0	5.2462927246093845	8.163134765625012	False	
RB1	CallerDeepumicaller	missense	24	0.994140625	0.97785425	0.640465087890625	1.4677734375	False	
RB1	CallerDeepumicaller	nonsense	5	1.6968750000000017	0.2841645	0.6013946533203132	3.730566406250002	False	
RB1	CallerDeepumicaller	essential_splice	2	1.5171875000000017	0.5836654	0.25138549804687527	4.726416015625002	False	
RB1	CallerDeepumicaller	truncating	7	1.6406242370605488	0.23185837	0.6987158032506713	3.220214080810549	False	
RB1	CallerDeepumicaller	nonsynonymous_splice	31	1.1070312500000001	0.5926798	0.7518888092041016	1.5678466796875004	False	
EP300--exon_8_ENST00000263253_ENSE00000655048	CallerDeepumicaller	missense	4	1.0890594482421878	0.8679233	0.3366683876514435	2.552682495117188	False	
EP300--exon_8_ENST00000263253_ENSE00000655048	CallerDeepumicaller	nonsense	2	4.190820312500006	0.10441816	0.6846880435943612	13.546899414062505	False	
EP300--exon_8_ENST00000263253_ENSE00000655048	CallerDeepumicaller	truncating	2	4.190820312500006	0.10441816	0.6846880435943612	13.546899414062505	False	
EP300--exon_8_ENST00000263253_ENSE00000655048	CallerDeepumicaller	nonsynonymous_splice	6	1.4249984741210948	0.4179952	0.5620428617298607	2.925852966308595	False	
EP300--HAT_KAT11	CallerDeepumicaller	missense	137	16.575390625000033	0.0	13.648845021724725	19.968334960937533	False	
EP300--HAT_KAT11	CallerDeepumicaller	nonsense	5	6.493750000000011	0.0014512539	2.3060643005371135	14.200048828125013	False	
EP300--HAT_KAT11	CallerDeepumicaller	essential_splice	12	30.237402343750055	0.0	15.9336272966862	51.898168945312555	False	
EP300--HAT_KAT11	CallerDeepumicaller	truncating	17	14.66875000000003	0.0	8.64205688476564	23.23015136718753	False	
EP300--HAT_KAT11	CallerDeepumicaller	nonsynonymous_splice	154	16.681250000000034	0.0	13.870316886901886	19.940527343750034	False	
RB1--DUF3452	CallerDeepumicaller	missense	2	0.7397453308105468	0.6544187	0.12259742408990859	2.299803924560547	False	
RB1--DUF3452	CallerDeepumicaller	nonsynonymous_splice	2	0.6136657714843746	0.45459306	0.10196470737457272	1.9076110839843743	False	
ARID1A--exon_10_ENST00000324856_ENSE00001349753	CallerDeepumicaller	missense	3	0.977294921875	0.9678632	0.24237749099731445	2.5538330078125	False	
ARID1A--exon_10_ENST00000324856_ENSE00001349753	CallerDeepumicaller	nonsynonymous_splice	3	0.9464813232421874	0.92385936	0.23497500538825988	2.473580932617187	False	
ARID1A--exon_9_ENST00000324856_ENSE00000761096	CallerDeepumicaller	missense	6	0.8414550781249999	0.6671325	0.33235123634338376	1.7246337890624996	False	
ARID1A--exon_9_ENST00000324856_ENSE00000761096	CallerDeepumicaller	nonsense	4	7.923431396484389	0.0025789738	2.328388104438786	20.34103393554689	False	
ARID1A--exon_9_ENST00000324856_ENSE00000761096	CallerDeepumicaller	truncating	4	7.923431396484389	0.0025789738	2.328388104438786	20.34103393554689	False	
ARID1A--exon_9_ENST00000324856_ENSE00000761096	CallerDeepumicaller	nonsynonymous_splice	10	1.2968139648437507	0.43846214	0.6433537483215335	2.308776855468751	False	
CREBBP--KIX	CallerDeepumicaller	missense	1	0.36132807731628364	0.22207189	0.020979002416133864	1.5972899913787835	False	
CREBBP--KIX	CallerDeepumicaller	nonsense	1	3.0160156250000045	0.35274875	0.17145591735839869	13.669702148437505	False	
CREBBP--KIX	CallerDeepumicaller	essential_splice	1	5.262512207031259	0.19292307	0.299170288741589	23.505920410156257	False	
CREBBP--KIX	CallerDeepumicaller	truncating	2	3.843652343750006	0.12066549	0.635214786529542	12.073632812500005	False	
CREBBP--KIX	CallerDeepumicaller	nonsynonymous_splice	3	0.9113281249999999	0.8709328	0.22652999877929686	2.374951171875	False	
CREBBP--exon_4_ENST00000262367_ENSE00001744566	CallerDeepumicaller	nonsense	1	2.1929687500000026	0.48891467	0.12458454132080093	9.880957031250002	False	
CREBBP--exon_4_ENST00000262367_ENSE00001744566	CallerDeepumicaller	truncating	1	2.1929687500000026	0.48891467	0.12458454132080093	9.880957031250002	False	
CREBBP--exon_4_ENST00000262367_ENSE00001744566	CallerDeepumicaller	nonsynonymous_splice	1	0.2877929687499994	0.118753314	0.016510772705078114	1.2753417968749992	False	
EP300--exon_2_ENST00000263253_ENSE00000654991	CallerDeepumicaller	missense	7	2.350000000000003	0.049237847	1.0034716796875012	4.583276367187503	False	
EP300--exon_2_ENST00000263253_ENSE00000654991	CallerDeepumicaller	nonsense	5	14.645312500000031	3.3915043e-05	5.1230693817138775	32.87163085937503	False	
EP300--exon_2_ENST00000263253_ENSE00000654991	CallerDeepumicaller	truncating	5	14.645312500000031	3.3915043e-05	5.1230693817138775	32.87163085937503	False	
EP300--exon_2_ENST00000263253_ENSE00000654991	CallerDeepumicaller	nonsynonymous_splice	12	3.5937500000000053	0.0002899766	1.9077426147460965	6.106567382812505	False	
KMT2C--exon_52_ENST00000262189_ENSE00003624714	CallerDeepumicaller	missense	25	1.9674804687500025	0.002860427	1.2812153434753433	2.8793457031250025	False	
KMT2C--exon_52_ENST00000262189_ENSE00003624714	CallerDeepumicaller	nonsense	6	4.768017578125008	0.0025701523	1.8697622418403654	9.889477539062508	False	
KMT2C--exon_52_ENST00000262189_ENSE00003624714	CallerDeepumicaller	truncating	6	4.768017578125008	0.0025701523	1.8697622418403654	9.889477539062508	False	
KMT2C--exon_52_ENST00000262189_ENSE00003624714	CallerDeepumicaller	nonsynonymous_splice	31	2.223486328125003	0.00012427568	1.5123173809051536	3.146948242187503	False	
RB1--RB_A	CallerDeepumicaller	missense	3	0.5248046874999996	0.21472114	0.1301546096801757	1.3713623046874996	False	
RB1--RB_A	CallerDeepumicaller	nonsynonymous_splice	3	0.43818349838256787	0.10064262	0.10868291564285745	1.1443602561950676	False	
KMT2D--exon_46_ENST00000301067_ENSE00001272698	CallerDeepumicaller	missense	2	1.1265617370605472	0.8692115	0.187188752219081	3.5002189636230474	False	
KMT2D--exon_46_ENST00000301067_ENSE00001272698	CallerDeepumicaller	nonsense	1	5.94218750000001	0.16903931	0.33731307983398495	26.82170410156251	False	
KMT2D--exon_46_ENST00000301067_ENSE00001272698	CallerDeepumicaller	truncating	1	5.94218750000001	0.16903931	0.33731307983398495	26.82170410156251	False	
KMT2D--exon_46_ENST00000301067_ENSE00001272698	CallerDeepumicaller	nonsynonymous_splice	3	1.5435546875000015	0.48511243	0.3829053878784183	4.028906250000001	False	
ARID1A--exon_18_ENST00000324856_ENSE00001349739	CallerDeepumicaller	missense	12	0.8091796874999997	0.45434272	0.43066196441650373	1.3700927734374995	False	
ARID1A--exon_18_ENST00000324856_ENSE00001349739	CallerDeepumicaller	nonsense	37	19.438269042968788	0.0	12.959017208814647	28.562414550781288	False	
ARID1A--exon_18_ENST00000324856_ENSE00001349739	CallerDeepumicaller	truncating	37	19.438269042968788	0.0	12.959017208814647	28.562414550781288	False	
ARID1A--exon_18_ENST00000324856_ENSE00001349739	CallerDeepumicaller	nonsynonymous_splice	49	2.7156250000000037	0.0	1.989016723632815	3.6219970703125037	False	
EP300--Creb_binding	CallerDeepumicaller	missense	1	0.1498107433319084	0.0062606335	0.1498107433319084	0.6618957042694085	False	
EP300--Creb_binding	CallerDeepumicaller	nonsynonymous_splice	1	0.1278808593749992	0.0021793246	0.1278808593749992	0.5655029296874992	False	
KMT2D--exon_55_ENST00000301067_ENSE00002152433	CallerDeepumicaller	missense	5	1.1970687866210943	0.6986196	0.42674924686551113	2.6039291381835943	False	
KMT2D--exon_55_ENST00000301067_ENSE00002152433	CallerDeepumicaller	nonsense	5	7.718750000000016	0.00076282024	2.6749389648437556	17.581420898437514	False	
KMT2D--exon_55_ENST00000301067_ENSE00002152433	CallerDeepumicaller	truncating	5	7.718750000000016	0.00076282024	2.6749389648437556	17.581420898437514	False	
KMT2D--exon_55_ENST00000301067_ENSE00002152433	CallerDeepumicaller	nonsynonymous_splice	10	2.0941398620605494	0.040313005	1.037314057983459	3.7384269714355494	False	
ARID1A--exon_5_ENST00000324856_ENSE00001349762	CallerDeepumicaller	missense	9	1.6718811035156265	0.15990227	0.7979328864812858	3.0451721191406262	False	
ARID1A--exon_5_ENST00000324856_ENSE00001349762	CallerDeepumicaller	nonsense	15	23.66093750000004	0.0	13.00040445327761	40.24113769531254	False	
ARID1A--exon_5_ENST00000324856_ENSE00001349762	CallerDeepumicaller	truncating	15	23.66093750000004	0.0	13.00040445327761	40.24113769531254	False	
ARID1A--exon_5_ENST00000324856_ENSE00001349762	CallerDeepumicaller	nonsynonymous_splice	24	3.850390625000006	1.1920929e-07	2.4740006256103553	5.705249023437506	False	
